ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
DCTN1_HUMAN,Q9UIU1,DCTN1,Dynactin subunit 1,4,23,23,50,bin_5,343,1149,DCTN1,1,0.39
CHM2A_HUMAN,O43633,CHMP2A,Charged multivesicular body protein 2a,2,32,16,50,bin_5,78,15,CHMP2A,1,1.24
IL6RB_HUMAN,P40189,IL6ST,Interleukin-6 receptor subunit beta ,12,25,13,50,bin_5,1284,2540,IL6ST,1,1.02
CYFP1_HUMAN,Q7L576,CYFIP1,Cytoplasmic FMR1-interacting protein 1,4,25,21,50,bin_5,196,33,CYFIP1,1,1.1
BIRC2_HUMAN,Q13490,BIRC2,Baculoviral IAP repeat-containing protein 2,11,33,6,50,bin_5,368,54533,NAIP2,0,1.33
KPCA_HUMAN,P17252,PRKCA,Protein kinase C alpha type,10,29,11,50,bin_5,1450,848,PRKCA,1,2.9
CCL19_HUMAN,Q99731,CCL19,C-C motif chemokine 19,5,43,2,50,bin_5,1648,0,CCL19,1,0.93
NR1D1_HUMAN,P20393,NR1D1,Nuclear receptor subfamily 1 group D member 1,12,31,7,50,bin_5,764,604,NR1D1,1,1.8
NQO1_HUMAN,P15559,NQO1,NAD(P)H dehydrogenase [quinone] 1,7,37,6,50,bin_5,6046,4581,NQO1,1,0.49
FLCN_HUMAN,Q8NFG4,FLCN,Folliculin ,4,36,10,50,bin_5,610,597,BHD,0,0.3
CHMP3_HUMAN,Q9Y3E7,CHMP3,Charged multivesicular body protein 3,5,29,16,50,bin_5,81,78,CHMP3,1,0.26
PRGC1_HUMAN,Q4W5M7,PPARGC1A,Peroxisome proliferator-activated receptor gamma coactivator 1-alpha,12,33,5,50,bin_5,4486,5539,PPARGC1A,1,2.49
HDAC3_HUMAN,O15379,HDAC3,Histone deacetylase 3,14,27,9,50,bin_5,1998,1307,HDAC3,1,0.26
RUVB1_HUMAN,Q9Y265,RUVBL1,RuvB-like 1 ,9,24,17,50,bin_5,286,55,RVB1,0,1.88
PP2BB_HUMAN,P16298,PPP3CB,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,8,33,9,50,bin_5,82,1,PPP3CB,1,2.25
CRYAB_HUMAN,P02511,CRYAB,Alpha-crystallin B chain,9,24,17,50,bin_5,710,1020,CRYAB,1,0.84
CADH5_HUMAN,P33151,CDH5,Cadherin-5 ,10,29,11,50,bin_5,424,1953,CDH5,1,4.4
ADAM8_HUMAN,P78325,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,8,30,12,50,bin_5,316,45,ADAMTS8,0,0.86
VINC_HUMAN,P18206,VCL,Vinculin,8,17,25,50,bin_5,1514,4416,VCL,1,2.41
P2RY1_HUMAN,P47900,P2RY1,P2Y purinoceptor 1,9,30,11,50,bin_5,574,3523,P2RY1,1,1.5
OSTCN_HUMAN,P02818,BGLAP,Osteocalcin,5,37,8,50,bin_5,664,21696,BGLAP,1,0.48
ACHA7_HUMAN,P36544,CHRNA7,Neuronal acetylcholine receptor subunit alpha-7,9,33,8,50,bin_5,2003,233,CHRNA7,1,0.5
E2AK3_HUMAN,Q9NZJ5,EIF2AK3,Eukaryotic translation initiation factor 2-alpha kinase 3,9,34,7,50,bin_5,735,215,EIF2AK3,1,2.08
DNRIVLNGID,O15294,OGT,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,4,34,12,50,bin_5,1815,2,B4GALT1,0,0.53
S22A1_HUMAN,O15245,SLC22A1,Solute carrier family 22 member 1 ,18,25,7,50,bin_5,431,827,SLC22A1,1,2.07
PCNA_HUMAN,P12004,PCNA,Proliferating cell nuclear antigen,13,22,15,50,bin_5,26193,20333,PCNA,1,0.28
TSPO_HUMAN,P30536,TSPO,Translocator protein,5,38,7,50,bin_5,2125,410608,TSPO,1,0.32
AGO2_HUMAN,Q9UKV8,AGO2,Protein argonaute-2 ,15,23,13,51,bin_5,2247,723,AGO2,1,0.27
GREM1_HUMAN,O60565,GREM1,Gremlin-1,7,41,3,51,bin_5,634,226,GREM1,1,0.27
ABCA2_HUMAN,Q9BZC7,ABCA2,ATP-binding cassette sub-family A member 2 ,8,33,10,51,bin_5,148,577,ABCA2,1,0.29
IL4_HUMAN,P05112,IL4,Interleukin-4,3,46,2,51,bin_5,53565,31622,IL4,1,0.48
HMOX1_HUMAN,P09601,HMOX1,Heme oxygenase 1 soluble form ,7,35,9,51,bin_5,6260,31,HMOX1,1,1.15
SKI_HUMAN,P12755,SKI,Ski oncogene,11,31,9,51,bin_5,5233,565,SKIL,0,2.1
VAMP2_HUMAN,P63027,VAMP2,Vesicle-associated membrane protein 2 ,7,19,25,51,bin_5,1225,743,VAMP2,1,0.55
CCL2_HUMAN,P13500,CCL2,C-C motif chemokine 2,5,44,2,51,bin_5,21993,0,CCL2,1,0.29
CD3E_HUMAN,P07766,CD3E,T-cell surface glycoprotein CD3 epsilon chain,6,34,11,51,bin_5,583,415,CD3E,1,0.86
AT2A2_HUMAN,P16615,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 ,9,32,10,51,bin_5,1016,7549,ATP2A2,1,0.25
IL1A_HUMAN,P01583,IL1A,Interleukin-1 alpha,3,43,5,51,bin_5,1808,6337,IL1A,1,1.31
ITCH_HUMAN,Q9BY75,ITCH,E3 ubiquitin-protein ligase Itchy homolog,8,31,12,51,bin_5,33778,13,ITCH,1,1.55
ACL6A_HUMAN,O96019,ACTL6A,Actin-like protein 6A,2,34,15,51,bin_5,108,30,ACTL6A,1,1.41
VPS54_HUMAN,Q9P1Q0,VPS54,Vacuolar protein sorting-associated protein 54,1,40,10,51,bin_5,71,3,VPS54,1,1.25
SC6A3_HUMAN,Q01959,SLC6A3,Sodium-dependent dopamine transporter,12,25,14,51,bin_5,1872,55,SLC6A3,1,0.58
FERM2_HUMAN,Q96AC1,FERMT2,Fermitin family homolog 2,7,30,14,51,bin_5,127,16,FAM20B,0,2.21
ENPP1_HUMAN,P22413,ENPP1,"Ectonucleotide pyrophosphatase/phosphodiesterase family member 1, secreted form ",19,26,6,51,bin_5,692,3,ENPP1,1,2.42
RAF1_HUMAN,P04049,RAF1,RAF proto-oncogene serine/threonine-protein kinase ,8,35,8,51,bin_5,3929,17655,BRAF,0,0.54
ACTN2_HUMAN,P35609,ACTN2,Alpha-actinin-2,14,20,17,51,bin_5,228,169,ACTN2,1,0.51
SLIT2_HUMAN,O94813,SLIT2,Slit homolog 2 protein C-product,8,38,5,51,bin_5,732,0,SLIT2,1,3.15
TNR16_HUMAN,P08138,NGFR,Tumor necrosis factor receptor superfamily member 16,10,27,14,51,bin_5,1875,535,TNFRSF16,0,0.21
STK4_HUMAN,Q13043,STK4,Serine/threonine-protein kinase 4 18kDa subunit,9,36,6,51,bin_5,410,1,STK4,1,2.6
PO4F1_HUMAN,Q01851,POU4F1,"POU domain, class 4, transcription factor 1 ",10,35,6,51,bin_5,266,324,POU4F1,1,0.91
SMAD6_HUMAN,O43541,SMAD6,Mothers against decapentaplegic homolog 6,12,30,9,51,bin_5,677,3759,SMAD6,1,1.59
GSTP1_HUMAN,P09211,GSTP1,Glutathione S-transferase P ,8,32,11,51,bin_5,4398,46980,GSTP1,1,4.66
RAB7A_HUMAN,P51149,RAB7A,Ras-related protein Rab-7a ,6,25,20,51,bin_5,225,19,RAB7A,1,0.76
HIP1R_HUMAN,O75146,HIP1R,Huntingtin-interacting protein 1-related protein,13,21,17,51,bin_5,114,31,HIP1R,1,0.81
PK3CB_HUMAN,P42338,PIK3CB,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",7,34,10,51,bin_5,343,64,PIK3CB,1,2.25
FKRP_HUMAN,Q9H9S5,FKRP,Ribitol 5-phosphate transferase FKRP ,5,38,8,51,bin_5,318,11,FKRP,1,0.73
EGR1_HUMAN,P18146,EGR1,Early growth response protein 1 ,14,33,4,51,bin_5,6343,3802,EGR1,1,0.48
NEP_HUMAN,SVARLIRQEE,MME,Neprilysin ,9,24,19,52,bin_5,2663,7232,MMP24,0,1.51
MIF_HUMAN,P14174,MIF,Macrophage migration inhibitory factor ,7,34,11,52,bin_5,6834,5631,MIF,1,2.81
GLI2_HUMAN,P10070,GLI2,Zinc finger protein GLI2 ,7,37,8,52,bin_5,1559,923,GLI2,1,0.25
NBN_HUMAN,O60934,NBN,Nibrin ,6,33,13,52,bin_5,1888,159,NBN,1,1.5
AT1A1_HUMAN,Q9UJ21,ATP1A1,Sodium/potassium-transporting ATPase subunit alpha-1,10,22,20,52,bin_5,611,7,ATP1A1,1,1.05
PLAK_HUMAN,P14923,JUP,Junction plakoglobin,10,22,20,52,bin_5,514,2498,JUP,1,0.63
ARF_HUMAN,Q8N726,CDKN2A,Tumor suppressor ARF ,8,38,6,52,bin_5,14563,1930,TP53,0,0.64
PRIC1_HUMAN,Q96MT3,PRICKLE1,Prickle-like protein 1,2,45,5,52,bin_5,140,1,PRL1,0,0.55
VNLDGEVIGV,O43464,HTRA2,"Serine protease HTRA2, mitochondrial",7,33,12,52,bin_5,685,372,HTRA2,1,2.87
RAN_HUMAN,Q9CWI7,RAN,GTP-binding nuclear protein Ran,12,21,19,52,bin_5,30560,1465,RAN,1,2.22
PTPRJ_HUMAN,Q12913,PTPRJ,Receptor-type tyrosine-protein phosphatase eta,9,36,7,52,bin_5,246,1,PTPRJ,1,3.58
NMDE1_HUMAN,Q12879,GRIN2A,"Glutamate receptor ionotropic, NMDA 2A ",5,34,13,52,bin_5,489,187,GRIN2A,1,2.66
ADRB2_HUMAN,Q9UHA1,ADRB2,Beta-2 adrenergic receptor,8,32,12,52,bin_5,1183,9952,ADRB2,1,4.41
STX4_HUMAN,Q12846,STX4,Syntaxin-4,3,24,25,52,bin_5,84,3106,STS1,0,2.59
TAF1_HUMAN,Q70Q87,TAF1,Transcription initiation factor TFIID subunit 1 ,19,27,6,52,bin_5,412,73,TAF1,1,1.81
FURIN_HUMAN,P09958,FURIN,Furin ,11,30,11,52,bin_5,3977,3977,FURIN,1,1.54
CREB1_HUMAN,P16220,CREB1,Cyclic AMP-responsive element-binding protein 1,9,37,6,52,bin_5,3245,7304,CREB1,1,2.3
ITB2_HUMAN,P05107,ITGB2,Integrin beta-2,8,28,16,52,bin_5,517,2190,ITGB2,1,0.37
TBX5_HUMAN,Q99593,TBX5,T-box transcription factor TBX5,7,39,7,53,bin_5,1062,526,TBX5,1,0.47
P2RX4_HUMAN,Q99571,P2RX4,P2X purinoceptor 4,9,34,10,53,bin_5,336,3044,P2RX4,1,0.21
KPCI_HUMAN,P41743,PRKCI,Protein kinase C iota type,7,28,18,53,bin_5,127,111,PRKCI,1,1.47
GPX1_HUMAN,P07203,GPX1,Glutathione peroxidase 1 ,3,46,4,53,bin_5,3046,2423,GPX1,1,0.52
LRP5_HUMAN,O75197,LRP5,Low-density lipoprotein receptor-related protein 5 ,3,45,5,53,bin_5,1639,911,LRP5,1,3.28
NLRP3_HUMAN,Q5JQS8,NLRP3,"NACHT, LRR and PYD domains-containing protein 3 ",15,27,11,53,bin_5,20223,12549,NLRP3,1,0.66
TIE2_HUMAN,CKLRCSCNNG,TEK,Angiopoietin-1 receptor,6,34,13,53,bin_5,2195,1558,TEK,1,1.46
RUNX2_HUMAN,Q13950,RUNX2,Runt-related transcription factor 2,9,38,6,53,bin_5,11362,3697,RUNX2,1,0.26
TBA1A_HUMAN,Q71U36,TUBA1A,Detyrosinated tubulin alpha-1A chain,8,33,12,53,bin_5,238,0,TUBA1A,1,1.09
FGF9_HUMAN,P31371,FGF9,Fibroblast growth factor 9,3,47,3,53,bin_5,803,494,FGF9,1,2.34
NKX21_HUMAN,P43699,NKX2-1,Homeobox protein Nkx-2.1,9,40,4,53,bin_5,1760,1435,NKX2-1,1,2.01
BCL10_HUMAN,O95999,BCL10,B-cell lymphoma/leukemia 10,10,32,11,53,bin_5,823,5168,BCL10,1,0.9
NODAL_HUMAN,Q96S42,NODAL,Nodal homolog,4,48,1,53,bin_5,58639,278,NODAL,1,1.28
NRAM1_HUMAN,P49279,SLC11A1,Natural resistance-associated macrophage protein 1 ,6,39,8,53,bin_5,381,843,NRAMP1,0,0.84
NR1H3_HUMAN,Q13133,NR1H3,Oxysterols receptor LXR-alpha,10,36,7,53,bin_5,1258,3526,NR1H3,1,0.8
NTRK2_HUMAN,Q16620,NTRK2,BDNF/NT-3 growth factors receptor,6,35,12,53,bin_5,1219,154,NTRK2,1,2.05
DINTKPKKEN,P55011,SLC12A2,Solute carrier family 12 member 2,8,29,16,53,bin_5,723,833,SLC12A2,1,3.62
BIRC5_HUMAN,Q9P2W8,BIRC5,Baculoviral IAP repeat-containing protein 5,13,22,18,53,bin_5,5902,10483,NAIP5,0,2.17
NEDD4_HUMAN,CQININGELE,NEDD4,E3 ubiquitin-protein ligase NEDD4,10,31,13,54,bin_5,1682,1239,NEDD4,1,2.57
ANAG_HUMAN,P54802,NAGLU,Alpha-N-acetylglucosaminidase 77 kDa form,1,50,3,54,bin_5,250,1,NAGA,0,1.08
FER_HUMAN,P16591,FER,Tyrosine-protein kinase Fer,6,38,10,54,bin_5,4554,242,FER,1,1.57
SYT1_HUMAN,P21579,SYT1,Synaptotagmin-1 ,14,20,20,54,bin_5,776,1324,SYT1,1,0.51
SYT11_HUMAN,Q9BT88,SYT11,Synaptotagmin-11 ,9,20,25,54,bin_5,63,2192,SYT11,1,4.33
CSF1_HUMAN,P09603,CSF1,Macrophage colony-stimulating factor 1 43 kDa subunit ,5,41,8,54,bin_5,3064,0,CSF1R,0,4.07
LAT1_HUMAN,Q01650,SLC7A5,Large neutral amino acids transporter small subunit 1,9,33,12,54,bin_5,958,20,SLC7A5,1,0.59
WNK1_HUMAN,Q6IFS5,WNK1,Serine/threonine-protein kinase WNK1 ,8,39,7,54,bin_5,639,464,WNK1,1,1.51
LEG9_HUMAN,O00182,LGALS9,Galectin-9,5,44,5,54,bin_5,616,1064,L9M1,0,1.54
MERL_HUMAN,Q9BTW3,NF2,Merlin,2,33,19,54,bin_5,3212,4051,NF2,1,0.34
1433E_HUMAN,P62258,YWHAE,14-3-3 protein epsilon,19,26,9,54,bin_5,377,349,YWHAE,1,3.51
SNAI2_HUMAN,O43623,SNAI2,Zinc finger protein SNAI2,9,41,4,54,bin_5,1091,150,SNAI2,1,3.13
FLOT1_HUMAN,O75955,FLOT1,Flotillin-1,2,26,26,54,bin_5,141,862,FLOT1,1,3.29
GELS_HUMAN,P06396,GSN,Gelsolin,6,31,17,54,bin_5,839,2732,GSN,1,1.3
ANK3_HUMAN,Q12955,ANK3,Ankyrin-3 ,7,25,22,54,bin_5,416,60,ANKS1B,0,4.02
RAB3A_HUMAN,P20336,RAB3A,Ras-related protein Rab-3A,5,30,19,54,bin_5,681,7,RAB3A,1,2.16
SDCB1_HUMAN,O00560,SDCBP,Syntenin-1,14,19,21,54,bin_5,172,264,SYNPR,0,2.08
TSC1_HUMAN,Q92574,TSC1,Hamartin ,5,35,14,54,bin_5,2713,1421,TSC1,1,1.05
DMD_HUMAN,Q02295,DMD,Dystrophin,8,28,18,54,bin_5,11780,9967,DMD,1,1.77
DNM1L_HUMAN,Q7L6B3,DNM1L,Dynamin-1-like protein,10,28,16,54,bin_5,1557,122,DNM1L,1,2.47
VPS4B_HUMAN,O75351,VPS4B,Vacuolar protein sorting-associated protein 4B ,5,35,14,54,bin_5,127,9,VPS4B,1,0.87
PHB2_HUMAN,Q99623,PHB2,Prohibitin-2,6,32,16,54,bin_5,1221,238,PHB2,1,0.69
SC6A4_HUMAN,P31645,SLC6A4,Sodium-dependent serotonin transporter,13,31,10,54,bin_5,4849,8159,SLC6A4,1,1.45
TYY1_HUMAN,P25490,YY1,Transcriptional repressor protein YY1,15,31,8,54,bin_5,2452,1817,YY1,1,2.24
CHM4B_HUMAN,Q9H444,CHMP4B,Charged multivesicular body protein 4b,3,31,20,54,bin_5,161,18,CHMP4B,1,1.38
CLAP2_HUMAN,O75122,CLASP2,CLIP-associating protein 2,5,30,20,55,bin_5,108,5,CAP2,0,0.55
JAG1_HUMAN,P78504,JAG1,Protein jagged-1,6,44,5,55,bin_5,1976,1849,JAG1,1,0.85
NIPBL_HUMAN,Q6KC79,NIPBL,Nipped-B-like protein,7,39,9,55,bin_5,430,35,NIPBL,1,4.47
CFTR_HUMAN,P13569,CFTR,Cystic fibrosis transmembrane conductance regulator ,16,21,18,55,bin_5,14074,13542,CFTR,1,1.0
NRG1_HUMAN,Q15491,NRG1,Neuregulin-1,11,37,7,55,bin_5,2457,2924,NRG1,1,1.23
BIN1_HUMAN,O75515,BIN1,Myc box-dependent-interacting protein 1,10,22,23,55,bin_5,676,1,MIP1,0,1.72
CCR7_HUMAN,P32248,CCR7,C-C chemokine receptor type 7,6,45,4,55,bin_5,4852,705,CCR7,1,2.17
TRPV1_HUMAN,Q8NER1,TRPV1,Transient receptor potential cation channel subfamily V member 1,14,35,6,55,bin_5,8829,468,TRPV1,1,0.29
NAC1_HUMAN,Q9UDN1,SLC8A1,Sodium/calcium exchanger 1,6,35,14,55,bin_5,136,594,NCCX,0,0.31
LIRB1_HUMAN,Q8NHL6,LILRB1,Leukocyte immunoglobulin-like receptor subfamily B member 1,11,40,4,55,bin_5,417,41,LILRB1,1,1.9
AURKB_HUMAN,O95083,AURKB,Aurora kinase B ,5,35,15,55,bin_5,1466,1540,AURKB,1,0.94
CSF1R_HUMAN,P07333,CSF1R,Macrophage colony-stimulating factor 1 receptor,7,42,6,55,bin_5,2384,7226,CSF1R,1,2.85
BNIP3_HUMAN,Q12983,BNIP3,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 ,3,42,10,55,bin_5,1812,0,BNIP3,1,1.31
BTK_HUMAN,Q06187,BTK,Tyrosine-protein kinase BTK,8,40,7,55,bin_5,4838,2655,BTK,1,2.04
PCSK9_HUMAN,Q8NBP7,PCSK9,Proprotein convertase subtilisin/kexin type 9,10,27,18,55,bin_5,6392,5180,PCSK9,1,0.84
HES5_HUMAN,Q5TA89,HES5,Transcription factor HES-5,6,46,3,55,bin_5,632,41,HES5,1,0.25
IQGA1_HUMAN,P46940,IQGAP1,Ras GTPase-activating-like protein IQGAP1,15,17,23,55,bin_5,727,23,IQGAP1,1,1.7
FOXC2_HUMAN,Q99958,FOXC2,Forkhead box protein C2,11,40,4,55,bin_5,608,177,FOXC2,1,2.69
APOA4_HUMAN,P06727,APOA4,Apolipoprotein A-IV,10,31,14,55,bin_5,379,1069,APOA4,1,1.21
ITBP1_HUMAN,O14713,ITGB1BP1,Integrin beta-1-binding protein 1,3,39,13,55,bin_5,71,58,ITGB1BP1,1,0.52
TBX2_HUMAN,Q13207,TBX2,T-box transcription factor TBX2,8,44,4,56,bin_5,458,275,TBX2,1,0.3
PK3CG_HUMAN,P48736,PIK3CG,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",10,41,5,56,bin_5,606,60,PIK3CG,1,4.63
S22A2_HUMAN,O15244,SLC22A2,Solute carrier family 22 member 2 ,18,31,7,56,bin_5,598,786,SLC22A2,1,0.49
KPCB_HUMAN,Q9UEH8,PRKCB,Protein kinase C beta type,12,33,11,56,bin_5,273,360,PRKCB,1,0.27
DYN2_HUMAN,P50570,DNM2,Dynamin-2 ,6,25,25,56,bin_5,335,1233,DNM2,1,2.09
EPHA2_HUMAN,P29317,EPHA2,Ephrin type-A receptor 2,7,40,9,56,bin_5,1558,1378,EPHA2,1,0.2
PGFRB_HUMAN,P09619,PDGFRB,Platelet-derived growth factor receptor beta,12,33,11,56,bin_5,6357,6239,PDGFRB,1,2.66
AK1C3_HUMAN,Q9UKL9,AKR1C3,Aldo-keto reductase family 1 member C3,23,29,4,56,bin_5,711,362,AKR1C3,1,2.02
APOB_HUMAN,Q13788,APOB,Apolipoprotein B-48,5,26,25,56,bin_5,16842,855,APOB,1,1.97
FOXF1_HUMAN,Q12946,FOXF1,Forkhead box protein F1,6,47,3,56,bin_5,408,141,FOXF1,1,0.24
FOSL2_HUMAN,P15408,FOSL2,Fos-related antigen 2,6,46,4,56,bin_5,415,332,FOSL2,1,3.5
SOX17_HUMAN,Q9H6I2,SOX17,Transcription factor SOX-17,6,46,4,56,bin_5,1090,711,SOX17,1,0.41
ATG5_HUMAN,Q9H1Y0,ATG5,Autophagy protein 5 ,1,42,13,56,bin_5,5193,1751,ATG5,1,2.96
APC_HUMAN,P25054,APC,Adenomatous polyposis coli protein,8,30,18,56,bin_5,35292,4220,APC,1,1.37
REST_HUMAN,Q13127,REST,RE1-silencing transcription factor,9,42,5,56,bin_5,199689,849,NFAT5,0,0.52
PAK1_HUMAN,Q13153,PAK1,Serine/threonine-protein kinase PAK 1 ,7,31,18,56,bin_5,2031,3064,PAK1,1,2.1
MMP14_HUMAN,P50281,MMP14,Matrix metalloproteinase-14,6,41,9,56,bin_5,2209,1849,MMP14,1,0.52
CD4_HUMAN,P01730,CD4,T-cell surface glycoprotein CD4,16,32,8,56,bin_5,204530,22242,CD4,1,1.44
TGFB3_HUMAN,P10600,TGFB3,Transforming growth factor beta-3,8,39,9,56,bin_5,2846,1102,TGFB3,1,0.45
HMGA2_HUMAN,P52926,HMGA2,High mobility group protein HMGI-C,15,35,6,56,bin_5,1991,90,HMGA2,1,0.65
CO1A1_HUMAN,Q15201,COL1A1,Collagen alpha-1(I) chain,5,45,6,56,bin_5,5854,2063,COL1A1,1,0.2
COMT_HUMAN,P21964,COMT,Catechol O-methyltransferase ,4,44,8,56,bin_5,6187,6472,COMT,1,7.04
COR1A_HUMAN,P31146,CORO1A,Coronin-1A,8,31,17,56,bin_5,117,103,CORONIN1A,0,0.72
ACHB2_HUMAN,P17787,CHRNB2,Neuronal acetylcholine receptor subunit beta-2,7,39,10,56,bin_5,168,219,CHRNA2,0,0.32
UFO_HUMAN,P30530,AXL,Tyrosine-protein kinase receptor UFO,7,42,7,56,bin_5,2912,54,HOXA1,0,1.64
HYAL2_HUMAN,Q12891,HYAL2,Hyaluronidase-2,9,33,15,57,bin_5,301,117,HYAL2,1,1.01
HAND2_HUMAN,P61296,HAND2,Heart- and neural crest derivatives-expressed protein 2,9,44,4,57,bin_5,685,65,HAND2,1,0.25
AXIN1_HUMAN,SGKSASTEVP,AXIN1,Axin-1,14,30,13,57,bin_5,666,70,AXIN1,1,0.29
EDNRB_HUMAN,Q8NHM9,EDNRB,Endothelin receptor type B ,3,52,2,57,bin_5,774,1566,EDNRB,1,3.31
MP2K1_HUMAN,Q02750,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1 ,11,35,11,57,bin_5,2468,141,MAP2K1,1,0.22
INP5K_HUMAN,Q9BT40,INPP5K,Inositol polyphosphate 5-phosphatase K ,11,35,11,57,bin_5,34,45,INPP5K,1,0.72
TTP_HUMAN,P26651,ZFP36,mRNA decay activator protein ZFP36 ,12,38,7,57,bin_5,656,136,ZFP36,1,1.44
FCG2B_HUMAN,P31994,FCGR2B,Low affinity immunoglobulin gamma Fc region receptor II-b,5,48,4,57,bin_5,626,3,FCGR2B,1,0.74
FADD_HUMAN,Q13158,FADD,FAS-associated death domain protein ,11,38,8,57,bin_5,4331,2434,FADD,1,0.84
CALM1_HUMAN,Q96HK3,CALM1,Calmodulin-1 ,9,31,17,57,bin_5,251,129,CALM1,1,1.54
STXB1_HUMAN,P61764,STXBP1,Syntaxin-binding protein 1,8,30,19,57,bin_5,503,1148,STXBP1,1,0.52
CATA_HUMAN,P04040,CAT,Catalase,10,32,15,57,bin_5,167775,84774,CAT,1,0.49
TRAF2_HUMAN,Q12933,TRAF2,TNF receptor-associated factor 2,17,28,12,57,bin_5,2054,1258,TRAF2,1,0.59
HMGB2_HUMAN,P26583,HMGB2,High mobility group protein B2,17,31,9,57,bin_5,642,96,HMGB2,1,0.33
CHD7_HUMAN,Q9NXA3,CHD7,Chromodomain-helicase-DNA-binding protein 7,9,44,4,57,bin_5,696,188,CHD7,1,0.52
PLEC_HUMAN,Q6S382,PLEC,Plectin,7,33,17,57,bin_5,559,725,PLEC,1,2.87
SMAD1_HUMAN,Q15797,SMAD1,Mothers against decapentaplegic homolog 1,12,34,11,57,bin_5,3358,10257,SMAD1,1,0.68
BIP_HUMAN,P11021,HSPA5,Endoplasmic reticulum chaperone BiP ,14,26,17,57,bin_5,6553,6260,HSPA5,1,0.57
FOXO1_HUMAN,Q12778,FOXO1,Forkhead box protein O1 ,13,38,6,57,bin_5,7205,4117,FOXO1,1,0.2
ITA3_HUMAN,P26006,ITGA3,Integrin alpha-3 light chain,8,30,19,57,bin_5,276,13,ITGAL,0,3.09
KSPKVLKGHD,Q969H0,FBXW7,F-box/WD repeat-containing protein 7 ,8,36,13,57,bin_5,1638,936,FBXW7,1,2.0
ADCY8_HUMAN,P40145,ADCY8,Adenylate cyclase type 8 ,10,29,19,58,bin_5,80,1274,ADCY8,1,4.3
AAPK2_HUMAN,P54646,PRKAA2,5'-AMP-activated protein kinase catalytic subunit alpha-2,11,36,11,58,bin_5,374,32,PRKAA2,1,3.34
SOX4_HUMAN,Q06945,SOX4,Transcription factor SOX-4 ,7,45,6,58,bin_5,1021,968,SOX4,1,1.63
RTN4_HUMAN,Q9H3I3,RTN4,Reticulon-4 ,5,41,12,58,bin_5,783,115,RTN4,1,1.89
CDK2_HUMAN,P24941,CDK2,Cyclin-dependent kinase 2,8,31,19,58,bin_5,9280,5141,CDK2,1,2.48
GATA4_HUMAN,P43694,GATA4,Transcription factor GATA-4,14,39,5,58,bin_5,3429,2142,GATA4,1,0.63
KDM1A_HUMAN,O60341,KDM1A,Lysine-specific histone demethylase 1A ,19,32,7,58,bin_5,1256,107,KDM1A,1,2.5
NUMA1_HUMAN,Q14980,NUMA1,Nuclear mitotic apparatus protein 1 ,10,20,28,58,bin_5,350,1235,NUMA1,1,2.58
NLGN2_HUMAN,Q8NFZ4,NLGN2,Neuroligin-2,4,40,14,58,bin_5,78,210,NLGN2,1,0.28
CLC7A_HUMAN,Q96PA4,CLEC7A,C-type lectin domain family 7 member A,6,48,4,58,bin_5,293,102,CLEC7A,1,2.15
ITA2_HUMAN,P17301,ITGA2,Integrin alpha-2,10,39,9,58,bin_5,428,1606,ITGA2,1,0.75
RAD51_HUMAN,Q06609,RAD51,DNA repair protein RAD51 homolog 1 ,12,25,21,58,bin_5,6176,1128,BRCA2,0,1.8
IRGM_HUMAN,A1A4Y4,IRGM,Immunity-related GTPase family M protein ,9,37,12,58,bin_5,347,57,IRGM,1,0.51
VPS35_HUMAN,Q9NZK2,VPS35,Vacuolar protein sorting-associated protein 35,1,39,19,59,bin_5,562,26,VPS35,1,1.5
NPM_HUMAN,Q96DC4,NPM1,Nucleophosmin,15,31,13,59,bin_5,3243,3654,NPM1,1,1.85
OSR1_HUMAN,Q8TAX0,OSR1,Protein odd-skipped-related 1,4,51,4,59,bin_5,430,55,ODS1,0,1.6
TRI32_HUMAN,Q13049,TRIM32,E3 ubiquitin-protein ligase TRIM32 ,11,40,8,59,bin_5,248,157,TRIM32,1,1.33
LRP2_HUMAN,P98164,LRP2,Low-density lipoprotein receptor-related protein 2,8,36,15,59,bin_5,486,842,LRP2,1,2.09
MSX1_HUMAN,P28360,MSX1,Homeobox protein MSX-1 ,8,46,5,59,bin_5,1249,118,MSX1,1,0.82
SMAD7_HUMAN,O15105,SMAD7,Mothers against decapentaplegic homolog 7,10,39,10,59,bin_5,3021,3301,SMAD7,1,1.77
TISB_HUMAN,Q07352,ZFP36L1,mRNA decay activator protein ZFP36L1 ,6,48,5,59,bin_5,172,18,ZFP36L1,1,0.31
